pais,escenario,idoneidad
Nicaragua,Actual,0.03831825405359268
Nicaragua,Optimista,0.0038857166655361652
Nicaragua,Pesimista,0.004124914295971394
Nicaragua,Actual,0.0355813093483448
Nicaragua,Optimista,0.0035910876467823982
Nicaragua,Pesimista,0.0038116697687655687
Nicaragua,Actual,0.03660028055310249
Nicaragua,Optimista,0.003630420658737421
Nicaragua,Pesimista,0.0038525185082107782
Nicaragua,Actual,0.03677971288561821
Nicaragua,Optimista,0.003584194928407669
Nicaragua,Pesimista,0.0038025870453566313
Nicaragua,Actual,0.04039231687784195
Nicaragua,Optimista,0.0038734860718250275
Nicaragua,Pesimista,0.00410851277410984
Nicaragua,Actual,0.040823835879564285
Nicaragua,Optimista,0.003846830688416958
Nicaragua,Pesimista,0.0040792967192828655
Nicaragua,Actual,0.04001013562083244
Nicaragua,Optimista,0.003702568355947733
Nicaragua,Pesimista,0.00392542127519846
Nicaragua,Actual,0.04019523039460182
Nicaragua,Optimista,0.003698349231854081
Nicaragua,Pesimista,0.003920422866940498
Nicaragua,Actual,0.041307102888822556
Nicaragua,Optimista,0.0038322415202856064
Nicaragua,Pesimista,0.004062145482748747
Nicaragua,Actual,0.04251411184668541
Nicaragua,Optimista,0.00399228697642684
Nicaragua,Pesimista,0.004231467377394438
Nicaragua,Actual,0.02512228675186634
Nicaragua,Optimista,0.004308400209993124
Nicaragua,Pesimista,0.004554066341370344
Nicaragua,Actual,0.021722937002778053
Nicaragua,Optimista,0.003690156387165189
Nicaragua,Pesimista,0.0038997959345579147
Nicaragua,Actual,0.018894638866186142
Nicaragua,Optimista,0.003180100815370679
Nicaragua,Pesimista,0.003360086353495717
Nicaragua,Actual,0.015589121729135513
Nicaragua,Optimista,0.0025990474969148636
Nicaragua,Pesimista,0.0027455976232886314
Nicaragua,Actual,0.014318165369331837
Nicaragua,Optimista,0.002366711851209402
Nicaragua,Pesimista,0.0024996367283165455
Nicaragua,Actual,0.015957647934556007
Nicaragua,Optimista,0.00261835940182209
Nicaragua,Pesimista,0.002764799864962697
Nicaragua,Actual,0.017122436314821243
Nicaragua,Optimista,0.002647405257448554
Nicaragua,Pesimista,0.002794327912852168
Nicaragua,Actual,0.020141825079917908
Nicaragua,Optimista,0.002790749305859208
Nicaragua,Pesimista,0.00294384709559381
Nicaragua,Actual,0.017852872610092163
Nicaragua,Optimista,0.0022135914769023657
Nicaragua,Pesimista,0.002333657816052437
Nicaragua,Actual,0.020916763693094254
Nicaragua,Optimista,0.0023286037612706423
Nicaragua,Pesimista,0.002453419379889965
Nicaragua,Actual,0.014116216450929642
Nicaragua,Optimista,0.0014060345711186528
Nicaragua,Pesimista,0.001480540377087891
Nicaragua,Actual,0.0130787817761302
Nicaragua,Optimista,0.00116965442430228
Nicaragua,Pesimista,0.0012308949371799827
Nicaragua,Actual,0.014907892793416977
Nicaragua,Optimista,0.0011623401660472155
Nicaragua,Pesimista,0.0012224523816257715
Nicaragua,Actual,0.017671147361397743
Nicaragua,Optimista,0.0011666646460071206
Nicaragua,Pesimista,0.001226250664331019
Nicaragua,Actual,0.019090160727500916
Nicaragua,Optimista,0.001069145160727203
Nicaragua,Pesimista,0.0011230676900595427
Nicaragua,Actual,0.022891074419021606
Nicaragua,Optimista,0.0010914279846474528
Nicaragua,Pesimista,0.0011457755463197827
Nicaragua,Actual,0.029887575656175613
Nicaragua,Optimista,0.0012180546764284372
Nicaragua,Pesimista,0.0012779254466295242
Nicaragua,Actual,0.037127066403627396
Nicaragua,Optimista,0.0012967095244675875
Nicaragua,Pesimista,0.0013596180360764265
Nicaragua,Actual,0.049792028963565826
Nicaragua,Optimista,0.001485298271290958
Nicaragua,Pesimista,0.0015563113847747445
Nicaragua,Actual,0.0496540330350399
Nicaragua,Optimista,0.0013638773234561086
Nicaragua,Pesimista,0.0013085545506328344
Nicaragua,Actual,0.05079106241464615
Nicaragua,Optimista,0.0014792097499594092
Nicaragua,Pesimista,0.001132669160142541
Nicaragua,Actual,0.054740626364946365
Nicaragua,Optimista,0.0016922083450481296
Nicaragua,Pesimista,0.0010375987039878964
Nicaragua,Actual,0.04571763798594475
Nicaragua,Optimista,0.0014898395165801048
Nicaragua,Pesimista,7.338618743233383e-4
Nicaragua,Actual,0.041547320783138275
Nicaragua,Optimista,0.001430364092811942
Nicaragua,Pesimista,5.678893649019301e-4
Nicaragua,Actual,0.038259055465459824
Nicaragua,Optimista,0.0013781727757304907
Nicaragua,Pesimista,4.640854021999985e-4
Nicaragua,Actual,0.03886845335364342
Nicaragua,Optimista,0.0014532426139339805
Nicaragua,Pesimista,4.3599435593932867e-4
Nicaragua,Actual,0.04236071929335594
Nicaragua,Optimista,0.0016459018224850297
Nicaragua,Pesimista,4.657381505239755e-4
Nicaragua,Actual,0.042943455278873444
Nicaragua,Optimista,0.0017310648690909147
Nicaragua,Pesimista,4.892879514954984e-4
Nicaragua,Actual,0.03845861181616783
Nicaragua,Optimista,0.001603976939804852
Nicaragua,Pesimista,4.529028956312686e-4
Nicaragua,Actual,0.036639727652072906
Nicaragua,Optimista,0.001582810771651566
Nicaragua,Pesimista,4.4656466343440115e-4
Nicaragua,Actual,0.036275435239076614
Nicaragua,Optimista,0.0016109170392155647
Nicaragua,Pesimista,4.520319344010204e-4
Nicaragua,Actual,0.03823898360133171
Nicaragua,Optimista,0.0017334164585918188
Nicaragua,Pesimista,4.815075662918389e-4
Nicaragua,Actual,0.03454224020242691
Nicaragua,Optimista,0.0015938355354592204
Nicaragua,Pesimista,4.382602346595377e-4
Nicaragua,Actual,0.031939998269081116
Nicaragua,Optimista,0.0015008359914645553
Nicaragua,Pesimista,4.085470864083618e-4
Nicaragua,Actual,0.02765207178890705
Nicaragua,Optimista,0.0013220509281381965
Nicaragua,Pesimista,3.562770434655249e-4
Nicaragua,Actual,0.023519335314631462
Nicaragua,Optimista,0.0011441330425441265
Nicaragua,Pesimista,3.052616084460169e-4
Nicaragua,Actual,0.023202134296298027
Nicaragua,Optimista,0.001152076874859631
Nicaragua,Pesimista,3.0430033802986145e-4
Nicaragua,Actual,0.025298388674855232
Nicaragua,Optimista,0.0012853180523961782
Nicaragua,Pesimista,3.360676928423345e-4
Nicaragua,Actual,0.025215115398168564
Nicaragua,Optimista,0.0013093205634504557
Nicaragua,Pesimista,3.3890368649736047e-4
Nicaragua,Actual,0.021512670442461967
Nicaragua,Optimista,0.0011395885376259685
Nicaragua,Pesimista,2.920106053352356e-4
Nicaragua,Actual,0.019956428557634354
Nicaragua,Optimista,0.0010794912232086062
Nicaragua,Pesimista,2.738697803579271e-4
Nicaragua,Actual,0.022390475496649742
Nicaragua,Optimista,0.0012390196789056063
Nicaragua,Pesimista,3.112790873274207e-4
Nicaragua,Actual,0.023408561944961548
Nicaragua,Optimista,0.0013251497875899076
Nicaragua,Pesimista,3.2952323090285063e-4
Nicaragua,Actual,0.024219421669840813
Nicaragua,Optimista,0.001403372036293149
Nicaragua,Pesimista,3.4526895615272224e-4
Nicaragua,Actual,0.02565455622971058
Nicaragua,Optimista,0.001521866419352591
Nicaragua,Pesimista,3.70485067833215e-4
Nicaragua,Actual,0.026538627222180367
Nicaragua,Optimista,0.0016111369477584958
Nicaragua,Pesimista,3.881236771121621e-4
Nicaragua,Actual,0.026164917275309563
Nicaragua,Optimista,0.0016244505532085896
Nicaragua,Pesimista,3.8727044011466205e-4
Nicaragua,Actual,0.02706276625394821
Nicaragua,Optimista,0.0017191425431519747
Nicaragua,Pesimista,4.056415054947138e-4
Nicaragua,Actual,0.028690271079540253
Nicaragua,Optimista,0.0018668390111997724
Nicaragua,Pesimista,4.360179591458291e-4
Nicaragua,Actual,0.02953493222594261
Nicaragua,Optimista,0.001969241537153721
Nicaragua,Pesimista,4.553007602225989e-4
Nicaragua,Actual,0.03326767683029175
Nicaragua,Optimista,0.002275730250403285
Nicaragua,Pesimista,5.209601949900389e-4
Nicaragua,Actual,0.039269112050533295
Nicaragua,Optimista,0.0027586885262280703
Nicaragua,Pesimista,6.253867177292705e-4
Nicaragua,Actual,0.04045674204826355
Nicaragua,Optimista,0.0029116200748831034
Nicaragua,Pesimista,6.536364089697599e-4
Nicaragua,Actual,0.04495835676789284
Nicaragua,Optimista,0.0033195822034031153
Nicaragua,Pesimista,7.381265750154853e-4
Nicaragua,Actual,0.04622272402048111
Nicaragua,Optimista,0.003487268928438425
Nicaragua,Pesimista,7.667243480682373e-4
Nicaragua,Actual,0.04586201533675194
Nicaragua,Optimista,0.0035239632707089186
Nicaragua,Pesimista,7.648011669516563e-4
Nicaragua,Actual,0.04464970529079437
Nicaragua,Optimista,0.003492558840662241
Nicaragua,Pesimista,7.482246146537364e-4
Nicaragua,Actual,0.04024048149585724
Nicaragua,Optimista,0.0031992532312870026
Nicaragua,Pesimista,6.765230209566653e-4
Nicaragua,Actual,0.038938816636800766
Nicaragua,Optimista,0.0031510230619460344
Nicaragua,Pesimista,6.577973836101592e-4
Nicaragua,Actual,0.04148469492793083
Nicaragua,Optimista,0.0034230274613946676
Nicaragua,Pesimista,7.055574096739292e-4
Nicaragua,Actual,0.045248694717884064
Nicaragua,Optimista,0.003807550761848688
Nicaragua,Pesimista,7.751094526611269e-4
Nicaragua,Actual,0.04880811646580696
Nicaragua,Optimista,0.004186211619526148
Nicaragua,Pesimista,8.418332436122e-4
Nicaragua,Actual,0.049318473786115646
Nicaragua,Optimista,0.004305024165660143
Nicaragua,Pesimista,8.551469072699547e-4
Nicaragua,Actual,0.04641563072800636
Nicaragua,Optimista,0.00411662831902504
Nicaragua,Pesimista,8.076638332568109e-4
Nicaragua,Actual,0.04522531479597092
Nicaragua,Optimista,0.004078546538949013
Nicaragua,Pesimista,7.904274971224368e-4
Nicaragua,Actual,0.0398578904569149
Nicaragua,Optimista,0.0036476256791502237
Nicaragua,Pesimista,6.98205316439271e-4
Nicaragua,Actual,0.042445164173841476
Nicaragua,Optimista,0.003965240903198719
Nicaragua,Pesimista,7.515284814871848e-4
Nicaragua,Actual,0.04160521179437637
Nicaragua,Optimista,0.0039696297608315945
Nicaragua,Pesimista,7.465322269126773e-4
Nicaragua,Actual,0.04148589447140694
Nicaragua,Optimista,0.0040434785187244415
Nicaragua,Pesimista,7.546305423602462e-4
Nicaragua,Actual,0.0408761128783226
Nicaragua,Optimista,0.004068381153047085
Nicaragua,Pesimista,7.53559812437743e-4
Nicaragua,Actual,0.04241688549518585
Nicaragua,Optimista,0.00431487150490284
Nicaragua,Pesimista,7.933520246297121e-4
Nicaragua,Actual,0.03642340376973152
Nicaragua,Optimista,0.0037732047494500875
Nicaragua,Pesimista,6.885188049636781e-4
Nicaragua,Actual,0.03649681434035301
Nicaragua,Optimista,0.00386212975718081
Nicaragua,Pesimista,7.004990475252271e-4
Nicaragua,Actual,0.0355200357735157
Nicaragua,Optimista,0.003838730277493596
Nicaragua,Pesimista,6.929237279109657e-4
Nicaragua,Actual,0.037338435649871826
Nicaragua,Optimista,0.004125802777707577
Nicaragua,Pesimista,7.413675775751472e-4
Nicaragua,Actual,0.06567270308732986
Nicaragua,Optimista,0.007510337047278881
Nicaragua,Pesimista,0.0013453088467940688
Nicaragua,Actual,0.11226196587085724
Nicaragua,Optimista,0.013406559824943542
Nicaragua,Pesimista,0.0023967791348695755
Nicaragua,Actual,0.17031662166118622
Nicaragua,Optimista,0.02137972041964531
Nicaragua,Pesimista,0.0038185608573257923
Nicaragua,Actual,0.10319579392671585
Nicaragua,Optimista,0.012785426340997219
Nicaragua,Pesimista,0.0022677076049149036
Nicaragua,Actual,0.10137409716844559
Nicaragua,Optimista,0.012800409458577633
Nicaragua,Pesimista,0.0022647343575954437
Nicaragua,Actual,0.14489275217056274
Nicaragua,Optimista,0.019060252234339714
Nicaragua,Pesimista,0.0033730980940163136
Nicaragua,Actual,0.1568899005651474
Nicaragua,Optimista,0.021171709522604942
Nicaragua,Pesimista,0.0037416662089526653
Nicaragua,Actual,0.13778868317604065
Nicaragua,Optimista,0.01877880096435547
Nicaragua,Pesimista,0.0033084028400480747
Nicaragua,Actual,0.090156689286232
Nicaragua,Optimista,0.012243084609508514
Nicaragua,Pesimista,0.002146761165931821
Nicaragua,Actual,0.06837558001279831
Nicaragua,Optimista,0.00935614388436079
Nicaragua,Pesimista,0.001630336744710803
Nicaragua,Actual,0.07567670941352844
Nicaragua,Optimista,0.010559371672570705
Nicaragua,Pesimista,0.0018260470824316144
Nicaragua,Actual,0.07195499539375305
Nicaragua,Optimista,0.010185551829636097
Nicaragua,Pesimista,0.0017470148159191012
Nicaragua,Actual,0.06722302734851837
Nicaragua,Optimista,0.0096486397087574
Nicaragua,Pesimista,0.001641405513510108
Nicaragua,Actual,0.0766201764345169
Nicaragua,Optimista,0.011222430504858494
Nicaragua,Pesimista,0.0018953464459627867
Nicaragua,Actual,0.10730642825365067
Nicaragua,Optimista,0.01619711145758629
Nicaragua,Pesimista,0.0027198493480682373
Nicaragua,Actual,0.13559284806251526
Nicaragua,Optimista,0.021011212840676308
Nicaragua,Pesimista,0.0035115848295390606
Nicaragua,Actual,0.15227879583835602
Nicaragua,Optimista,0.02402329444885254
Nicaragua,Pesimista,0.003997125197201967
Nicaragua,Actual,0.1608155071735382
Nicaragua,Optimista,0.025727126747369766
Nicaragua,Pesimista,0.004259319510310888
Nicaragua,Actual,0.13892966508865356
Nicaragua,Optimista,0.022207578644156456
Nicaragua,Pesimista,0.0036502855364233255
Nicaragua,Actual,0.12509994208812714
Nicaragua,Optimista,0.02006095089018345
Nicaragua,Pesimista,0.0032758077140897512
Nicaragua,Actual,0.11867305636405945
Nicaragua,Optimista,0.019158989191055298
Nicaragua,Pesimista,0.003109718905761838
Nicaragua,Actual,0.10352707654237747
Nicaragua,Optimista,0.016776418313384056
Nicaragua,Pesimista,0.0027126711793243885
Nicaragua,Actual,0.09904515743255615
Nicaragua,Optimista,0.01620693877339363
Nicaragua,Pesimista,0.0026202097069472075
Nicaragua,Actual,0.10357771813869476
Nicaragua,Optimista,0.01718420721590519
Nicaragua,Pesimista,0.0027798099908977747
Nicaragua,Actual,0.11296849697828293
Nicaragua,Optimista,0.01904420368373394
Nicaragua,Pesimista,0.003083830699324608
Nicaragua,Actual,0.11181437224149704
Nicaragua,Optimista,0.019059304147958755
Nicaragua,Pesimista,0.00308718322776258
Nicaragua,Actual,0.13222503662109375
Nicaragua,Optimista,0.023016836494207382
Nicaragua,Pesimista,0.003735834499821067
Nicaragua,Actual,0.1429702192544937
Nicaragua,Optimista,0.02531735599040985
Nicaragua,Pesimista,0.004118693061172962
Nicaragua,Actual,0.14519809186458588
Nicaragua,Optimista,0.026066219434142113
Nicaragua,Pesimista,0.004251574166119099
Nicaragua,Actual,0.13632692396640778
Nicaragua,Optimista,0.02468019723892212
Nicaragua,Pesimista,0.0040325867012143135
Nicaragua,Actual,0.13008330762386322
Nicaragua,Optimista,0.023776991292834282
Nicaragua,Pesimista,0.003892921144142747
Nicaragua,Actual,0.1271216720342636
Nicaragua,Optimista,0.023494107648730278
Nicaragua,Pesimista,0.0038557304069399834
Nicaragua,Actual,0.12974347174167633
Nicaragua,Optimista,0.02430599555373192
Nicaragua,Pesimista,0.004000580869615078
Nicaragua,Actual,0.12780743837356567
Nicaragua,Optimista,0.02416880801320076
Nicaragua,Pesimista,0.003995962906628847
Nicaragua,Actual,0.15806768834590912
Nicaragua,Optimista,0.03056343086063862
Nicaragua,Pesimista,0.005100231617689133
Nicaragua,Actual,0.16904859244823456
Nicaragua,Optimista,0.033125489950180054
Nicaragua,Pesimista,0.005570182576775551
Nicaragua,Actual,0.14600032567977905
Nicaragua,Optimista,0.02853257581591606
Nicaragua,Pesimista,0.004820012953132391
Nicaragua,Actual,0.10855454206466675
Nicaragua,Optimista,0.021026335656642914
Nicaragua,Pesimista,0.003564096288755536
Nicaragua,Actual,0.08508546650409698
Nicaragua,Optimista,0.01644342765212059
Nicaragua,Pesimista,0.002800349146127701
Nicaragua,Actual,0.07526372373104095
Nicaragua,Optimista,0.014570624567568302
Nicaragua,Pesimista,0.002491448074579239
Nicaragua,Actual,0.08609219640493393
Nicaragua,Optimista,0.016811087727546692
Nicaragua,Pesimista,0.0028859656304121017
Nicaragua,Actual,0.08312830328941345
Nicaragua,Optimista,0.016274698078632355
Nicaragua,Pesimista,0.00280173821374774
Nicaragua,Actual,0.07440432161092758
Nicaragua,Optimista,0.014568392187356949
Nicaragua,Pesimista,0.0025138366036117077
Nicaragua,Actual,0.0627569705247879
Nicaragua,Optimista,0.012274227105081081
Nicaragua,Pesimista,0.0021224040538072586
Nicaragua,Actual,0.03979238495230675
Nicaragua,Optimista,0.007737658452242613
Nicaragua,Pesimista,0.001339529175311327
Nicaragua,Actual,0.044503677636384964
Nicaragua,Optimista,0.0042042843997478485
Nicaragua,Pesimista,0.004464344121515751
Nicaragua,Actual,0.03929956257343292
Nicaragua,Optimista,0.0037445095367729664
Nicaragua,Pesimista,0.003976034931838512
Nicaragua,Actual,0.03490437939763069
Nicaragua,Optimista,0.0033556241542100906
Nicaragua,Pesimista,0.0035630117636173964
Nicaragua,Actual,0.03732254356145859
Nicaragua,Optimista,0.0036319231148809195
Nicaragua,Pesimista,0.003856206778436899
Nicaragua,Actual,0.038248173892498016
Nicaragua,Optimista,0.0037648684810847044
Nicaragua,Pesimista,0.0039971922524273396
Nicaragua,Actual,0.03763512894511223
Nicaragua,Optimista,0.0037445391062647104
Nicaragua,Pesimista,0.003975457977503538
Nicaragua,Actual,0.03814743831753731
Nicaragua,Optimista,0.003789133857935667
Nicaragua,Pesimista,0.004022279754281044
Nicaragua,Actual,0.03560327738523483
Nicaragua,Optimista,0.0034801834262907505
Nicaragua,Pesimista,0.003693549893796444
Nicaragua,Actual,0.036107387393713
Nicaragua,Optimista,0.0034783172886818647
Nicaragua,Pesimista,0.003690766403451562
Nicaragua,Actual,0.03955730423331261
Nicaragua,Optimista,0.0037606970872730017
Nicaragua,Pesimista,0.003989488817751408
Nicaragua,Actual,0.03988167271018028
Nicaragua,Optimista,0.0037364312447607517
Nicaragua,Pesimista,0.003962886985391378
Nicaragua,Actual,0.03900068998336792
Nicaragua,Optimista,0.0035988218151032925
Nicaragua,Pesimista,0.003816122654825449
Nicaragua,Actual,0.04072466120123863
Nicaragua,Optimista,0.0037333143409341574
Nicaragua,Pesimista,0.003958289045840502
Nicaragua,Actual,0.04223940521478653
Nicaragua,Optimista,0.0038749377708882093
Nicaragua,Pesimista,0.004108428955078125
Nicaragua,Actual,0.04407566040754318
Nicaragua,Optimista,0.004046895075589418
Nicaragua,Pesimista,0.004290726035833359
Nicaragua,Actual,0.025353929027915
Nicaragua,Optimista,0.004438092932105064
Nicaragua,Pesimista,0.0046919165179133415
Nicaragua,Actual,0.018707051873207092
Nicaragua,Optimista,0.003241277066990733
Nicaragua,Pesimista,0.0034261043183505535
Nicaragua,Actual,0.016856910660862923
Nicaragua,Optimista,0.0028974844608455896
Nicaragua,Pesimista,0.0030621604528278112
Nicaragua,Actual,0.01339778397232294
Nicaragua,Optimista,0.002283526584506035
Nicaragua,Pesimista,0.0024129075463861227
Nicaragua,Actual,0.011803888715803623
Nicaragua,Optimista,0.001996898790821433
Nicaragua,Pesimista,0.0021096805576235056
Nicaragua,Actual,0.018729571253061295
Nicaragua,Optimista,0.003156887600198388
Nicaragua,Pesimista,0.003334496635943651
Nicaragua,Actual,0.020376212894916534
Nicaragua,Optimista,0.00323482952080667
Nicaragua,Pesimista,0.003415492130443454
Nicaragua,Actual,0.021836796775460243
Nicaragua,Optimista,0.0030955520924180746
Nicaragua,Pesimista,0.0032664677128195763
Nicaragua,Actual,0.0205996073782444
Nicaragua,Optimista,0.002607016358524561
Nicaragua,Pesimista,0.0027493236120790243
Nicaragua,Actual,0.01871982403099537
Nicaragua,Optimista,0.002116487128660083
Nicaragua,Pesimista,0.0022306886967271566
Nicaragua,Actual,0.014099065214395523
Nicaragua,Optimista,0.0014236702118068933
Nicaragua,Pesimista,0.0014996007084846497
Nicaragua,Actual,0.019433625042438507
Nicaragua,Optimista,0.0017623022431507707
Nicaragua,Pesimista,0.0018551417160779238
Nicaragua,Actual,0.014960482716560364
Nicaragua,Optimista,0.0011757337488234043
Nicaragua,Pesimista,0.0012369302567094564
Nicaragua,Actual,0.0157492496073246
Nicaragua,Optimista,0.0010435737203806639
Nicaragua,Pesimista,0.0010972169693559408
Nicaragua,Actual,0.014750508591532707
Nicaragua,Optimista,8.25452443677932e-4
Nicaragua,Pesimista,8.673531119711697e-4
Nicaragua,Actual,0.020116515457630157
Nicaragua,Optimista,9.560527396388352e-4
Nicaragua,Pesimista,0.001003960962407291
Nicaragua,Actual,0.027648024260997772
Nicaragua,Optimista,0.0011199858272448182
Nicaragua,Pesimista,0.001175380777567625
Nicaragua,Actual,0.04822492226958275
Nicaragua,Optimista,0.0016803317703306675
Nicaragua,Pesimista,0.001762333675287664
Nicaragua,Actual,0.05054100602865219
Nicaragua,Optimista,0.0014916644431650639
Nicaragua,Pesimista,0.0015634139999747276
Nicaragua,Actual,0.04978979751467705
Nicaragua,Optimista,0.0013574861222878098
Nicaragua,Pesimista,0.001294002286158502
Nicaragua,Actual,0.05103038623929024
Nicaragua,Optimista,0.0014769595582038164
Nicaragua,Pesimista,0.0011188611388206482
Nicaragua,Actual,0.06505761295557022
Nicaragua,Optimista,0.0020112728234380484
Nicaragua,Pesimista,0.001215111929923296
Nicaragua,Actual,0.04790757969021797
Nicaragua,Optimista,0.0015565877547487617
Nicaragua,Pesimista,7.52421619836241e-4
Nicaragua,Actual,0.04549865424633026
Nicaragua,Optimista,0.0015648988774046302
Nicaragua,Pesimista,6.073612021282315e-4
Nicaragua,Actual,0.04946376010775566
Nicaragua,Optimista,0.0017876593628898263
Nicaragua,Pesimista,5.875041242688894e-4
Nicaragua,Actual,0.03939342498779297
Nicaragua,Optimista,0.0014700073515996337
Nicaragua,Pesimista,4.3049349915236235e-4
Nicaragua,Actual,0.04479565471410751
Nicaragua,Optimista,0.0017389790154993534
Nicaragua,Pesimista,4.966362612321973e-4
Nicaragua,Actual,0.04898185282945633
Nicaragua,Optimista,0.001976512372493744
Nicaragua,Pesimista,5.638386937789619e-4
Nicaragua,Actual,0.04587918147444725
Nicaragua,Optimista,0.001916940207593143
Nicaragua,Pesimista,5.462672561407089e-4
Nicaragua,Actual,0.039738163352012634
Nicaragua,Optimista,0.0017162623116746545
Nicaragua,Pesimista,4.886250244453549e-4
Nicaragua,Actual,0.03950941190123558
Nicaragua,Optimista,0.0017535951919853687
Nicaragua,Pesimista,4.964121617376804e-4
Nicaragua,Actual,0.04228010028600693
Nicaragua,Optimista,0.0019147511338815093
Nicaragua,Pesimista,5.363093223422766e-4
Nicaragua,Actual,0.03789287433028221
Nicaragua,Optimista,0.0017447022255510092
Nicaragua,Pesimista,4.8348569544032216e-4
Nicaragua,Actual,0.03496395796537399
Nicaragua,Optimista,0.0016378102591261268
Nicaragua,Pesimista,4.4907245319336653e-4
Nicaragua,Actual,0.02968340739607811
Nicaragua,Optimista,0.0014129120390862226
Nicaragua,Pesimista,3.8331956602633e-4
Nicaragua,Actual,0.028058044612407684
Nicaragua,Optimista,0.0013594807824119925
Nicaragua,Pesimista,3.6497239489108324e-4
Nicaragua,Actual,0.03021794930100441
Nicaragua,Optimista,0.0014956245431676507
Nicaragua,Pesimista,3.9735931204631925e-4
Nicaragua,Actual,0.029406651854515076
Nicaragua,Optimista,0.0014870665036141872
Nicaragua,Pesimista,3.9098126580938697e-4
Nicaragua,Actual,0.027269206941127777
Nicaragua,Optimista,0.0014078852254897356
Nicaragua,Pesimista,3.663386160042137e-4
Nicaragua,Actual,0.021771419793367386
Nicaragua,Optimista,0.0011456464417278767
Nicaragua,Pesimista,2.950269845314324e-4
Nicaragua,Actual,0.01911155693233013
Nicaragua,Optimista,0.0010263383155688643
Nicaragua,Pesimista,2.6161177083849907e-4
Nicaragua,Actual,0.023313326761126518
Nicaragua,Optimista,0.0012818212853744626
Nicaragua,Pesimista,3.234787145629525e-4
Nicaragua,Actual,0.02542833983898163
Nicaragua,Optimista,0.0014310905244201422
Nicaragua,Pesimista,3.5739707527682185e-4
Nicaragua,Actual,0.026772938668727875
Nicaragua,Optimista,0.0015428956830874085
Nicaragua,Pesimista,3.811665519606322e-4
Nicaragua,Actual,0.028358669951558113
Nicaragua,Optimista,0.0016734846867620945
Nicaragua,Pesimista,4.090122820343822e-4
Nicaragua,Actual,0.029328424483537674
Nicaragua,Optimista,0.0017715140711516142
Nicaragua,Pesimista,4.283804155420512e-4
Nicaragua,Actual,0.028748998418450356
Nicaragua,Optimista,0.0017759398324415088
Nicaragua,Pesimista,4.249197372701019e-4
Nicaragua,Actual,0.030077693983912468
Nicaragua,Optimista,0.0019017442828044295
Nicaragua,Pesimista,4.502819792833179e-4
Nicaragua,Actual,0.029863957315683365
Nicaragua,Optimista,0.0019327764166519046
Nicaragua,Pesimista,4.528960562311113e-4
Nicaragua,Actual,0.028796060010790825
Nicaragua,Optimista,0.0019083402585238218
Nicaragua,Pesimista,4.4258963316679e-4
Nicaragua,Actual,0.030039582401514053
Nicaragua,Optimista,0.0020404646638780832
Nicaragua,Pesimista,4.684657615143806e-4
Nicaragua,Actual,0.03901120275259018
Nicaragua,Optimista,0.0027257734909653664
Nicaragua,Pesimista,6.197033217176795e-4
Nicaragua,Actual,0.04189324751496315
Nicaragua,Optimista,0.0030018168035894632
Nicaragua,Pesimista,6.757780211046338e-4
Nicaragua,Actual,0.047182876616716385
Nicaragua,Optimista,0.0034706569276750088
Nicaragua,Pesimista,7.738183485344052e-4
Nicaragua,Actual,0.04851226136088371
Nicaragua,Optimista,0.003646956756711006
Nicaragua,Pesimista,8.039182866923511e-4
Nicaragua,Actual,0.04640962928533554
Nicaragua,Optimista,0.003550916677340865
Nicaragua,Pesimista,7.725114119239151e-4
Nicaragua,Actual,0.04685015231370926
Nicaragua,Optimista,0.0036526236217468977
Nicaragua,Pesimista,7.843414787203074e-4
Nicaragua,Actual,0.0422171950340271
Nicaragua,Optimista,0.0033455288503319025
Nicaragua,Pesimista,7.090078433975577e-4
Nicaragua,Actual,0.03802960738539696
Nicaragua,Optimista,0.003063745331019163
Nicaragua,Pesimista,6.408374756574631e-4
Nicaragua,Actual,0.03635871410369873
Nicaragua,Optimista,0.002981218509376049
Nicaragua,Pesimista,6.155332666821778e-4
Nicaragua,Actual,0.04089873656630516
Nicaragua,Optimista,0.003421434434130788
Nicaragua,Pesimista,6.975657888688147e-4
Nicaragua,Actual,0.04460743069648743
Nicaragua,Optimista,0.0038039092905819416
Nicaragua,Pesimista,7.659167167730629e-4
Nicaragua,Actual,0.04530515894293785
Nicaragua,Optimista,0.00393236568197608
Nicaragua,Pesimista,7.819025195203722e-4
Nicaragua,Actual,0.042851321399211884
Nicaragua,Optimista,0.0037799396086484194
Nicaragua,Pesimista,7.421612390317023e-4
Nicaragua,Actual,0.04402720928192139
Nicaragua,Optimista,0.003953523002564907
Nicaragua,Pesimista,7.666308083571494e-4
Nicaragua,Actual,0.045496053993701935
Nicaragua,Optimista,0.004159290809184313
Nicaragua,Pesimista,7.965866243466735e-4
Nicaragua,Actual,0.047332439571619034
Nicaragua,Optimista,0.004416374955326319
Nicaragua,Pesimista,8.373365271836519e-4
Nicaragua,Actual,0.046974632889032364
Nicaragua,Optimista,0.00447873817756772
Nicaragua,Pesimista,8.425517589785159e-4
Nicaragua,Actual,0.043152812868356705
Nicaragua,Optimista,0.004196846857666969
Nicaragua,Pesimista,7.833519484847784e-4
Nicaragua,Actual,0.03796565160155296
Nicaragua,Optimista,0.003763559041544795
Nicaragua,Pesimista,6.970189278945327e-4
Nicaragua,Actual,0.049105484038591385
Nicaragua,Optimista,0.004999047610908747
